E,N,Q,b,c,failures,independent_board,inst_reputations,num_trials,output,permitted_strategies,q,rep,reputation_norm,reputations,run_type,runs_per_trial,seed1,seed2,seed3,seed4,successes,u_a,u_p,u_s,w
0.9,50,1,5.0,1.0,99,false,0.9235999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,3,scoring,0.920304,AllC,100,2965422559,837590782,1359513328,3067387169,1,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,99,false,0.9201999999999998,10,output/fixation_paper_multitype_final.csv,123,0.3,6,scoring,0.9211999999999999,AllC,100,3130660469,323596522,3065684426,1347038019,1,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,94,false,0.5724000000000001,10,output/fixation_paper_multitype_final.csv,123,0.3,8,scoring,0.471116,equal,100,3838909624,564176415,3404334542,3104513964,6,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,99,false,0.9219999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,1,scoring,0.9206400000000001,AllC,100,467487861,1064087524,2404373149,4052207910,1,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,false,0.9188,10,output/fixation_paper_multitype_final.csv,123,0.3,9,scoring,0.9203760000000001,AllC,100,2477149355,278142066,2804006621,1852461561,0,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,98,false,0.9231999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,7,scoring,0.9197679999999998,AllC,100,2821442250,4195959136,4242954019,518784204,2,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,75,true,0.6531999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,7,scoring,0.428568,Disc,100,2975585007,2510377535,2000219535,115323781,25,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,97,false,0.6486,10,output/fixation_paper_multitype_final.csv,123,0.3,2,scoring,0.47218000000000004,equal,100,3913986588,977968592,2019197571,1643815262,3,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,false,0.9208000000000002,10,output/fixation_paper_multitype_final.csv,123,0.3,2,scoring,0.9205639999999999,AllC,100,39710085,266441375,2016258181,2193240693,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,97,false,0.6524,10,output/fixation_paper_multitype_final.csv,123,0.3,5,scoring,0.471956,equal,100,399641176,557968366,3773737824,3917458191,3,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,false,0.9188,10,output/fixation_paper_multitype_final.csv,123,0.3,10,scoring,0.9201999999999998,AllC,100,1782424626,2179447094,1664771370,1727639570,0,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,97,false,0.9595999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,2,scoring,0.9207959999999998,AllC,100,1050047780,3965369818,1198075866,1516766800,3,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,99,false,0.9174000000000001,10,output/fixation_paper_multitype_final.csv,123,0.3,8,scoring,0.9202079999999999,AllC,100,3094271954,160937628,2738019839,3892085964,1,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,94,false,0.9591999999999998,10,output/fixation_paper_multitype_final.csv,123,0.3,1,scoring,0.920372,AllC,100,770372699,2091145227,3971252322,580848821,6,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,99,false,0.9181999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,5,scoring,0.9205080000000001,AllC,100,1444308036,406261271,3142077794,3802135029,1,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,94,false,0.9588,10,output/fixation_paper_multitype_final.csv,123,0.3,3,scoring,0.9203520000000001,AllC,100,593229261,3623961819,4069151275,3494409329,6,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,97,false,0.6474,10,output/fixation_paper_multitype_final.csv,123,0.3,8,scoring,0.470672,equal,100,1574056052,1523565866,659764183,481937497,3,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,97,false,0.9595999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,8,scoring,0.9198800000000001,AllC,100,3838909624,564176415,3404334542,3104513964,3,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,95,false,0.6466,10,output/fixation_paper_multitype_final.csv,123,0.3,4,scoring,0.47276399999999996,equal,100,2336006514,3752603071,2529599412,1996639270,5,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,0.65,10,output/fixation_paper_multitype_final.csv,123,0.3,7,scoring,0.47131199999999995,equal,100,2394741560,155481102,1675257903,1125662500,0,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,96,false,0.9599999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,7,scoring,0.92062,AllC,100,3130660469,323596522,3065684426,1347038019,4,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,92,false,0.6503999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,10,scoring,0.471924,equal,100,2770752872,3107064049,3033966239,3494993234,8,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,96,false,0.9589999999999997,10,output/fixation_paper_multitype_final.csv,123,0.3,5,scoring,0.919944,AllC,100,3406062389,2205022310,3277963616,1507691381,4,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,94,false,0.649,10,output/fixation_paper_multitype_final.csv,123,0.3,1,scoring,0.472632,equal,100,2318692008,4249821368,2023146472,1954785734,6,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,96,false,0.9591999999999998,10,output/fixation_paper_multitype_final.csv,123,0.3,9,scoring,0.920196,AllC,100,467487861,1064087524,2404373149,4052207910,4,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,91,false,0.6483999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,3,scoring,0.473228,equal,100,3930515362,2526275110,2434496757,2381245198,9,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,97,false,0.9585999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,4,scoring,0.9194959999999998,AllC,100,1165085912,2793248193,1782232896,3680929680,3,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,99,false,0.063,10,output/fixation_paper_multitype_final.csv,123,0.3,2,scoring,0.06002400000000001,AllD,100,1574056052,1523565866,659764183,481937497,1,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,95,false,0.6496,10,output/fixation_paper_multitype_final.csv,123,0.3,6,scoring,0.4718880000000001,equal,100,2925611719,757611393,3082452714,244896182,5,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,95,false,0.6482000000000001,10,output/fixation_paper_multitype_final.csv,123,0.3,9,scoring,0.47171199999999996,equal,100,3443368381,1561117600,2015447883,1325741548,5,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,97,false,0.9599999999999997,10,output/fixation_paper_multitype_final.csv,123,0.3,10,scoring,0.9207159999999999,AllC,100,2477149355,278142066,2804006621,1852461561,3,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,98,false,0.05600000000000001,10,output/fixation_paper_multitype_final.csv,123,0.3,1,scoring,0.060148,AllD,100,593229261,3623961819,4069151275,3494409329,2,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,98,false,0.06199999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,3,scoring,0.05976,AllD,100,3838909624,564176415,3404334542,3104513964,2,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,99,false,0.05920000000000001,10,output/fixation_paper_multitype_final.csv,123,0.3,8,scoring,0.05981999999999999,AllD,100,3406062389,2205022310,3277963616,1507691381,1,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,96,false,0.959,10,output/fixation_paper_multitype_final.csv,123,0.3,6,scoring,0.9202720000000001,AllC,100,2965422559,837590782,1359513328,3067387169,4,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,99,false,0.06380000000000001,10,output/fixation_paper_multitype_final.csv,123,0.3,5,scoring,0.059364,AllD,100,2394741560,155481102,1675257903,1125662500,1,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,95,false,0.07859999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,1,scoring,0.060416000000000004,AllD,100,3930515362,2526275110,2434496757,2381245198,5,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,99,false,0.0556,10,output/fixation_paper_multitype_final.csv,123,0.3,6,scoring,0.060064,AllD,100,3130660469,323596522,3065684426,1347038019,1,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,98,false,0.0604,10,output/fixation_paper_multitype_final.csv,123,0.3,9,scoring,0.059812,AllD,100,2318692008,4249821368,2023146472,1954785734,2,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,98,false,0.9599999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,6,scoring,0.9211840000000001,AllC,100,1782424626,2179447094,1664771370,1727639570,2,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,97,false,0.0616,10,output/fixation_paper_multitype_final.csv,123,0.3,10,scoring,0.06006,AllD,100,467487861,1064087524,2404373149,4052207910,3,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,98,false,0.0596,10,output/fixation_paper_multitype_final.csv,123,0.3,7,scoring,0.06015199999999999,AllD,100,2770752872,3107064049,3033966239,3494993234,2,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,96,false,0.9599999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,3,scoring,0.9201400000000001,AllC,100,3913986588,977968592,2019197571,1643815262,4,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,96,false,0.0814,10,output/fixation_paper_multitype_final.csv,123,0.3,2,scoring,0.060135999999999995,AllD,100,1165085912,2793248193,1782232896,3680929680,4,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,97,false,0.9599999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,1,scoring,0.9202400000000002,AllC,100,2821442250,4195959136,4242954019,518784204,3,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,96,false,0.08439999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,4,scoring,0.05929999999999999,AllD,100,2925611719,757611393,3082452714,244896182,4,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,94,false,0.055999999999999994,10,output/fixation_paper_multitype_final.csv,123,0.3,4,scoring,0.060424,AllD,100,2336006514,3752603071,2529599412,1996639270,6,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,99,false,0.08199999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,6,scoring,0.05978000000000001,AllD,100,2477149355,278142066,2804006621,1852461561,1,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,97,false,0.9599999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,9,scoring,0.92018,AllC,100,770372699,2091145227,3971252322,580848821,3,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,99,false,0.9599999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,2,scoring,0.9208200000000001,AllC,100,2975585007,2510377535,2000219535,115323781,1,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,92,false,0.07919999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,3,scoring,0.059871999999999995,AllD,100,1574056052,1523565866,659764183,481937497,8,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,95,false,0.0824,10,output/fixation_paper_multitype_final.csv,123,0.3,7,scoring,0.059856000000000006,AllD,100,593229261,3623961819,4069151275,3494409329,5,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,97,false,0.9599999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,10,scoring,0.920972,AllC,100,1444308036,406261271,3142077794,3802135029,3,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,92,false,0.0852,10,output/fixation_paper_multitype_final.csv,123,0.3,5,scoring,0.05978800000000001,AllD,100,3443368381,1561117600,2015447883,1325741548,8,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,94,false,0.0822,10,output/fixation_paper_multitype_final.csv,123,0.3,8,scoring,0.059932000000000006,AllD,100,3838909624,564176415,3404334542,3104513964,6,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,98,false,0.9599999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,7,scoring,0.9195599999999999,AllC,100,1050047780,3965369818,1198075866,1516766800,2,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,89,false,0.08620000000000001,10,output/fixation_paper_multitype_final.csv,123,0.3,9,scoring,0.059795999999999995,AllD,100,3406062389,2205022310,3277963616,1507691381,11,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,71,true,0.8432,10,output/fixation_paper_multitype_final.csv,123,0.3,4,scoring,0.425816,Disc,100,1325850089,2563225146,863079681,3760565333,29,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,72,true,0.8504,10,output/fixation_paper_multitype_final.csv,123,0.3,8,scoring,0.42733599999999994,Disc,100,3501276496,1916308487,2884299057,212405882,28,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,97,false,0.9599999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,4,scoring,0.9207759999999999,AllC,100,39710085,266441375,2016258181,2193240693,3,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,96,false,0.08520000000000001,10,output/fixation_paper_multitype_final.csv,123,0.3,10,scoring,0.05944,AllD,100,2965422559,837590782,1359513328,3067387169,4,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,false,0.4214,10,output/fixation_paper_multitype_final.csv,123,0.3,1,scoring,0.430516,Disc,100,2925611719,757611393,3082452714,244896182,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,78,true,0.8576,10,output/fixation_paper_multitype_final.csv,123,0.3,9,scoring,0.42862,Disc,100,3687805086,2491352305,2508920711,1587003306,22,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,false,0.4298,10,output/fixation_paper_multitype_final.csv,123,0.3,7,scoring,0.428484,Disc,100,593229261,3623961819,4069151275,3494409329,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,98,false,0.9599999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,8,scoring,0.9205639999999998,AllC,100,3094271954,160937628,2738019839,3892085964,2,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,73,true,0.8390000000000001,10,output/fixation_paper_multitype_final.csv,123,0.3,1,scoring,0.42696399999999995,Disc,100,3130845861,1564334926,2150181349,366305227,27,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,99,false,0.4232,10,output/fixation_paper_multitype_final.csv,123,0.3,4,scoring,0.43166,Disc,100,770372699,2091145227,3971252322,580848821,1,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,false,0.4267999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,3,scoring,0.42748400000000003,Disc,100,2477149355,278142066,2804006621,1852461561,0,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,false,0.4214,10,output/fixation_paper_multitype_final.csv,123,0.3,9,scoring,0.43035599999999996,Disc,100,3443368381,1561117600,2015447883,1325741548,0,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,false,0.4164,10,output/fixation_paper_multitype_final.csv,123,0.3,5,scoring,0.42771599999999993,Disc,100,2975585007,2510377535,2000219535,115323781,0,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,false,0.42940000000000006,10,output/fixation_paper_multitype_final.csv,123,0.3,10,scoring,0.429268,Disc,100,3838909624,564176415,3404334542,3104513964,0,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,97,false,0.4326,10,output/fixation_paper_multitype_final.csv,123,0.3,2,scoring,0.42930799999999997,Disc,100,2336006514,3752603071,2529599412,1996639270,3,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,false,0.4376,10,output/fixation_paper_multitype_final.csv,123,0.3,8,scoring,0.4285119999999999,Disc,100,1444308036,406261271,3142077794,3802135029,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,97,false,0.04,10,output/fixation_paper_multitype_final.csv,123,0.3,8,scoring,0.06006,AllD,100,3913986588,977968592,2019197571,1643815262,3,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,93,false,0.9599999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,5,scoring,0.920188,AllC,100,399641176,557968366,3773737824,3917458191,7,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,99,false,0.04,10,output/fixation_paper_multitype_final.csv,123,0.3,1,scoring,0.06010000000000001,AllD,100,2394741560,155481102,1675257903,1125662500,1,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,97,false,0.04,10,output/fixation_paper_multitype_final.csv,123,0.3,7,scoring,0.060143999999999996,AllD,100,2770752872,3107064049,3033966239,3494993234,3,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,73,true,0.8538,10,output/fixation_paper_multitype_final.csv,123,0.3,7,scoring,0.43077999999999994,Disc,100,2718039288,4029003726,839009843,4071681473,27,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,97,false,0.04,10,output/fixation_paper_multitype_final.csv,123,0.3,3,scoring,0.060171999999999996,AllD,100,3130660469,323596522,3065684426,1347038019,3,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,false,0.4316,10,output/fixation_paper_multitype_final.csv,123,0.3,6,scoring,0.429492,Disc,100,1574056052,1523565866,659764183,481937497,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,97,false,0.04,10,output/fixation_paper_multitype_final.csv,123,0.3,2,scoring,0.059912,AllD,100,3930515362,2526275110,2434496757,2381245198,3,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,99,false,0.04,10,output/fixation_paper_multitype_final.csv,123,0.3,6,scoring,0.060055999999999984,AllD,100,467487861,1064087524,2404373149,4052207910,1,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,99,false,0.04,10,output/fixation_paper_multitype_final.csv,123,0.3,9,scoring,0.059856000000000006,AllD,100,1165085912,2793248193,1782232896,3680929680,1,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,69,true,0.8473999999999998,10,output/fixation_paper_multitype_final.csv,123,0.3,10,scoring,0.426288,Disc,100,825057441,1004074019,804270345,1813579453,31,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,95,false,0.04,10,output/fixation_paper_multitype_final.csv,123,0.3,10,scoring,0.059564000000000006,AllD,100,2821442250,4195959136,4242954019,518784204,5,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,true,0.475,10,output/fixation_paper_multitype_final.csv,123,0.5,2,scoring,0.47216,equal,100,2770752872,3107064049,3033966239,3494993234,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,98,false,0.04,10,output/fixation_paper_multitype_final.csv,123,0.3,4,scoring,0.05984000000000001,AllD,100,2318692008,4249821368,2023146472,1954785734,2,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,97,false,0.04,10,output/fixation_paper_multitype_final.csv,123,0.3,5,scoring,0.05896400000000001,AllD,100,1782424626,2179447094,1664771370,1727639570,3,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,true,0.4692,10,output/fixation_paper_multitype_final.csv,123,0.5,4,scoring,0.4736560000000001,equal,100,3130660469,323596522,3065684426,1347038019,0,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,true,0.47279999999999994,10,output/fixation_paper_multitype_final.csv,123,0.5,8,scoring,0.47147599999999995,equal,100,1165085912,2793248193,1782232896,3680929680,0,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,87,false,0.6537999999999998,10,output/fixation_paper_multitype_final.csv,123,0.3,7,scoring,0.427532,Disc,100,2925611719,757611393,3082452714,244896182,13,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,99,true,0.4736,10,output/fixation_paper_multitype_final.csv,123,0.5,1,scoring,0.472532,equal,100,2394741560,155481102,1675257903,1125662500,1,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,68,true,0.8463999999999998,10,output/fixation_paper_multitype_final.csv,123,0.3,3,scoring,0.427092,Disc,100,406340876,3346694229,2043245436,1876482308,32,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,true,0.4666,10,output/fixation_paper_multitype_final.csv,123,0.5,6,scoring,0.47117600000000004,equal,100,3930515362,2526275110,2434496757,2381245198,0,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,true,0.47759999999999997,10,output/fixation_paper_multitype_final.csv,123,0.5,5,scoring,0.47296,equal,100,1574056052,1523565866,659764183,481937497,0,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,100,true,0.36540000000000006,10,output/fixation_paper_multitype_final.csv,123,0.5,1,scoring,0.47131999999999996,equal,100,2770752872,3107064049,3033966239,3494993234,0,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,99,true,0.4752,10,output/fixation_paper_multitype_final.csv,123,0.5,3,scoring,0.471464,equal,100,2718039288,4029003726,839009843,4071681473,1,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,true,0.46620000000000006,10,output/fixation_paper_multitype_final.csv,123,0.5,7,scoring,0.472448,equal,100,467487861,1064087524,2404373149,4052207910,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,75,true,0.8542000000000001,10,output/fixation_paper_multitype_final.csv,123,0.3,5,scoring,0.43170400000000003,Disc,100,3413588362,3410276037,988999357,1092160006,25,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,100,true,0.3660000000000001,10,output/fixation_paper_multitype_final.csv,123,0.5,2,scoring,0.47194400000000003,equal,100,2318692008,4249821368,2023146472,1954785734,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,70,true,0.8455999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,2,scoring,0.427712,Disc,100,3980614795,437318025,8057705,1281548053,30,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,79,false,0.6508000000000002,10,output/fixation_paper_multitype_final.csv,123,0.3,1,scoring,0.426928,Disc,100,1050047780,3965369818,1198075866,1516766800,21,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,100,true,0.3722,10,output/fixation_paper_multitype_final.csv,123,0.5,4,scoring,0.4718320000000001,equal,100,3130660469,323596522,3065684426,1347038019,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,66,true,0.853,10,output/fixation_paper_multitype_final.csv,123,0.3,6,scoring,0.428204,Disc,100,1569131151,1818862117,2350150913,250941556,34,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,99,true,0.47979999999999995,10,output/fixation_paper_multitype_final.csv,123,0.5,9,scoring,0.4719279999999999,equal,100,825057441,1004074019,804270345,1813579453,1,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,99,true,0.37040000000000006,10,output/fixation_paper_multitype_final.csv,123,0.5,3,scoring,0.47264,equal,100,1782424626,2179447094,1664771370,1727639570,1,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,100,true,0.36260000000000003,10,output/fixation_paper_multitype_final.csv,123,0.5,5,scoring,0.4731,equal,100,1165085912,2793248193,1782232896,3680929680,0,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,79,false,0.6382,10,output/fixation_paper_multitype_final.csv,123,0.3,3,scoring,0.42936399999999997,Disc,100,1325850089,2563225146,863079681,3760565333,21,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,100,true,0.3686,10,output/fixation_paper_multitype_final.csv,123,0.5,10,scoring,0.47247200000000006,equal,100,1574056052,1523565866,659764183,481937497,0,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,100,true,0.36860000000000004,10,output/fixation_paper_multitype_final.csv,123,0.5,6,scoring,0.472116,equal,100,2925611719,757611393,3082452714,244896182,0,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,79,false,0.6446000000000001,10,output/fixation_paper_multitype_final.csv,123,0.3,8,scoring,0.425496,Disc,100,3687805086,2491352305,2508920711,1587003306,21,0.02,0.02,0.0,1.0
